Locality,Latitude,Longitude,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type
Phulwari Sharif,25.72442108860007,85.22564252480201,-91.7730810070049,9.435193454976446,87.92901044035764,4G
Danapur,25.55315960535379,85.06192808563297,-94.77986936917284,2.8674553101306337,130.9071950936227,4G
Kankarbagh,25.726464337084128,85.15588347048195,-85.11555609715728,1.820556236282286,127.72893348036912,3G
Bailey Road,25.656728952262007,85.1367289879075,-90.63909939727276,5.38494240067669,99.88705344983975,4G
Pataliputra,25.68252647511812,85.27800314873141,-90.58173976041232,6.20826060831701,60.558930221631,4G
Exhibition Road,25.535618684637985,85.0239931082995,-85.38462417568529,1.7473771363563266,113.8960264661017,3G
Gandhi Maidan,25.48666254902243,85.18747487118374,-81.87223063437261,2.392374693610015,149.22890987968702,3G
Rajendra Nagar,25.65389276241192,85.0350327918609,-89.79143659048763,1.1176102786775866,191.29882183296476,4G
Boring Canal Road,25.443468973071987,85.04104983816273,-87.15503549319561,2.498674714850323,182.17358704550392,4G
Pataliputra,25.64281918864926,85.22178627450265,-98.90278277379718,42.846355079537766,42.74186432721242,5G
Fraser Road,25.562017981978947,85.26976576498902,-88.56011606853578,1.769606858657269,135.79896295767537,3G
Pataliputra,25.47863528937373,85.18204879350066,-82.88884231481745,2.8946872204874987,117.84896625763304,3G
Kidwaipuri,25.54738791316712,85.1266566576523,-84.02056921004858,2.8879771181415927,138.2155692832886,4G
Gandhi Maidan,25.47002527003346,85.20171092904974,-100.48901308654082,56.61964324296401,23.19291272316558,5G
Boring Canal Road,25.69183606228837,85.15043174334211,-89.82103870117207,2.601157571099981,123.41553707222496,3G
Gandhi Maidan,25.436521254030843,85.0950533196892,-87.405745364482,1.1612619494217993,154.96526496456156,3G
Boring Canal Road,25.490288019390448,84.99797098702284,-97.47386581406616,1.0832141684614232,144.74124914349244,4G
Danapur,25.5546551544764,85.15422683897975,-90.35922524628776,8.94355523955873,59.28631068721869,4G
Fraser Road,25.506878027710748,85.22842211583092,-85.90095399813876,1.9538870800680117,147.8245931406574,3G
Kankarbagh,25.55538074632924,85.06190929443258,-93.27277884068812,2.665924112212501,143.09651763203098,4G
Anandpuri,25.71487485640776,85.20654668865537,-85.42087082723113,2.8721021207140414,135.29860718964866,3G
Gandhi Maidan,25.46648133013373,85.04449829292307,-98.20070628778484,91.0962119302107,40.0566977736674,5G
Bankipore,25.74697952420023,85.08564139484155,-87.41509737545462,2.222638647328268,145.23017543643638,3G
Bankipore,25.67052108719803,85.06325963056109,-84.52052691399321,2.6979861032865173,102.6542393242136,3G
Pataliputra,25.660662379253345,85.19953352706213,-96.89237882308892,5.371567745844034,95.92869831966904,4G
Bailey Road,25.68269823813628,85.243723418516,-89.40665603697207,1.5184686716031677,181.50137725598117,3G
Kidwaipuri,25.537584796320814,85.28732922536068,-99.55193597826204,37.34516833626397,16.37465737328911,5G
Kankarbagh,25.467616565579764,85.1165884026525,-91.18724081258988,1.469131526469225,164.95010589070813,4G
Kankarbagh,25.608525644168523,85.16923620387485,-93.53632237719349,1.3808081341463585,106.14625479695856,4G
Bankipore,25.468885120937227,85.16684158951342,-82.75826831315344,2.1784056405473664,171.54097071636386,3G
Anandpuri,25.594069695733968,85.04766498407461,-95.39129112148996,80.33549711053418,43.397909317730736,5G
Bankipore,25.50303640589668,85.27719577623606,-84.53332961002579,2.197190139929284,129.1486552243987,4G
Gandhi Maidan,25.712373475079016,85.20835405220211,-92.74511257382792,5.185756869875979,65.93935681349629,4G
Kumhrar,25.614277331162977,84.98969773419266,-89.50473103813718,3.909892845835113,65.61621522824015,4G
Anandpuri,25.75392038613058,85.12935914552692,-92.1247709534304,1.5289363815717116,198.66635490030257,4G
Pataliputra,25.502559866218224,85.00014059421383,-84.87162795943861,1.5834789696791485,162.84384170211356,3G
Fraser Road,25.62920013050304,85.00126718824177,-92.81493571627018,71.64967903186671,46.20527651510601,5G
Exhibition Road,25.57590592701281,85.088903786833,-91.28975406052923,44.18407137727606,37.10361524095487,5G
Bailey Road,25.615608586604218,84.96058849225028,-99.8086648446617,18.527351090062368,20.69165595345308,5G
Kankarbagh,25.636773568821187,85.20086699339643,-91.16958329164844,1.0296209205390905,134.8049140873648,4G
Gardanibagh,25.693027965818555,85.05566464357075,-83.02353719685831,67.15694847383696,45.192686120888894,5G
Rajendra Nagar,25.53043608167696,85.0432783129604,-90.64823835553064,1.295954363542087,123.68825038957988,4G
Boring Canal Road,25.47507574315326,85.21431200631538,-85.65645681891515,1.7871704734427596,113.28810070220462,3G
Kankarbagh,25.66526540279876,85.05117743782088,-89.6091299939562,2.830972907145152,102.41609675017808,3G
Patliputra Colony,25.51434995365212,85.1172354898473,-91.08326838354468,1.446640825593834,160.68888930136643,3G
Anisabad,25.5598316198473,85.18474397169203,-97.0041936338602,43.2234873881187,45.71274359216679,5G
Patliputra Colony,25.68984324631119,85.26048712858133,-96.04390573919989,77.36317200776149,41.99561918174521,5G
Anandpuri,25.72589447045974,85.02206553534258,-82.58999663439631,2.6893036892276485,100.26936639042958,3G
Danapur,25.72248664786395,85.24782709366265,-89.4109084410338,1.8081664544236544,155.2910340842845,4G
Anandpuri,25.68171566969813,85.06071015380161,-84.84152651571743,1.651544745029407,147.3581822437714,3G
Patliputra Colony,25.57592265964065,85.08239862952614,-87.34651521227151,1.5977474552258226,125.3411502854849,4G
Exhibition Road,25.634043618056808,85.24845052879742,-78.42881642935689,1.0523963790181832,157.74146375927495,3G
Fraser Road,25.436416379484847,85.16324121693135,-82.59651021082604,4.564175771001093,70.12270025630528,4G
Pataliputra,25.56647530734494,85.24375098324892,-87.74314892529,7.375234181155988,96.6709484649472,4G
Gandhi Maidan,25.623393010992576,85.13074854317368,-84.48435488544537,1.7739190889731804,107.48768210569564,3G
Rajendra Nagar,25.68272812410299,84.99887767569996,-98.75982039851516,38.69108157826113,19.847778887384845,5G
Exhibition Road,25.70103484007628,85.27010782106133,-100.00768631728128,21.134239855097164,13.763339658134086,5G
Fraser Road,25.734766012702067,85.0642841906419,-87.95413514355243,2.695439874462318,153.8238282754332,3G
Phulwari Sharif,25.60107355466894,85.1593607987963,-92.13668995151076,1.5377210199443654,172.58867469213942,4G
S.K. Puri,25.70802100682511,85.18435093913867,-93.7798432401812,8.876312050409306,97.67243261763872,4G
Rajendra Nagar,25.715149844539454,85.04138306058029,-89.42726236680373,1.0615639371172418,108.52746341752923,4G
Phulwari Sharif,25.50068589722612,85.00478797724442,-90.26973316929508,4.919599395364633,67.64538843428001,4G
Ashok Rajpath,25.46393409622465,85.09289898930741,-92.1591039573822,1.157992006926697,133.58205973890284,4G
Fraser Road,25.619365675838303,85.11614048752337,-93.66451637223372,9.233408487395264,61.91052896712935,4G
Gardanibagh,25.641871652229632,84.99619481515683,-92.08797589570588,38.38589408615175,30.25081019689711,5G
Gardanibagh,25.549952576656437,85.04685388848122,-89.20096199908086,9.299039030237653,88.46827946784757,4G
Kankarbagh,25.639208198618448,85.17921911494166,-92.0418801022456,6.466598422607939,90.18740299301612,4G
Patliputra Colony,25.628322823811047,85.13444695057848,-96.72461278903032,2.550716902558996,176.58418509098658,4G
Kidwaipuri,25.497547155646807,85.06769586502696,-96.43168095611291,73.56303361671065,20.49279364966595,5G
Bailey Road,25.438851778477293,85.12646378359703,-88.2633220727975,6.797395041910656,74.38786895782877,4G
Anandpuri,25.742750976786105,85.22443040399705,-85.78743629932833,2.664041858373124,154.38590235120904,4G
S.K. Puri,25.61092462383941,85.23461030306713,-91.18303993105008,4.582081630688847,58.65634606287281,4G
Danapur,25.67212591463267,84.98828023993283,-87.89595292004071,2.611766942587775,125.13642291568873,4G
Phulwari Sharif,25.5836078722914,85.13665601885185,-89.41022632718087,2.022420460948834,125.99619462671092,3G
Exhibition Road,25.579602267060128,85.28773556856537,-93.45162878603284,3.2097133500184736,66.2637726918789,4G
Kumhrar,25.654887602911565,85.07467662763926,-88.83589006291288,1.2090052789934405,136.76779172247151,4G
Phulwari Sharif,25.68440851178566,85.01204633605197,-83.86943837019228,2.6615653929228795,188.63520713760812,3G
Kumhrar,25.675508816230312,85.00996046868187,-90.18770010698042,1.18915294108339,109.39943512492547,4G
Fraser Road,25.67009895805156,85.24526932678869,-83.30199684920878,1.3401371281488457,182.48495323556975,3G
Bankipore,25.67265798600917,85.21691205663191,-88.55944395040899,9.858744472609192,81.01206459398882,4G
Phulwari Sharif,25.69083174225268,85.09964423886049,-96.72682380651004,49.41144069006511,11.343125209490278,5G
Rajendra Nagar,25.47225797469551,85.19168892371215,-98.94852526588842,79.04910595106146,36.027913704800255,5G
Kumhrar,25.71976706964256,85.1462294649333,-92.89237761033414,5.318345846658224,93.1858976926255,4G
Ashok Rajpath,25.53924875985493,85.28665636274803,-78.44756907906977,1.581397866305907,159.48201001750635,3G
Gardanibagh,25.580661354391427,85.07996596462186,-91.31562462118492,5.646869316607799,58.95558772380697,4G
Gandhi Maidan,25.46212394500074,85.17907850917427,-94.41421090415176,79.68585245011695,20.217410500402146,5G
Boring Canal Road,25.74438983146657,85.06452420309904,-91.41077221458052,2.787203365053716,187.25592897868776,4G
Boring Road,25.52415565800804,85.26282855930077,-81.45137299729636,39.27960157186508,32.83673429255174,5G
Gandhi Maidan,25.65479145117645,85.17951581394603,-91.50342437633424,1.84892882701588,161.89597441958034,4G
Bankipore,25.510238634932733,85.18084920651657,-99.02390878955858,31.214122398609103,41.93532396805436,5G
Boring Canal Road,25.670130998771423,85.25589865815462,-93.12087701258288,94.1627436224048,15.319571989866848,5G
Anisabad,25.648732558952943,85.06952853022807,-92.59894967753551,6.77936637889723,56.80949467772686,4G
Danapur,25.60874522487538,85.28747651848172,-93.05096063445316,14.241170066389138,25.719300986352764,5G
Boring Canal Road,25.616963114598477,85.13707726494155,-95.94575277511846,3.831306023057959,59.283142956490295,4G
Kankarbagh,25.668156949466614,85.13291888231733,-96.39647853089129,4.387271353459484,61.38590813679161,4G
Danapur,25.629240790769373,85.25110615337015,-79.63337651458346,7.567241026214821,93.8212400941448,4G
Boring Road,25.42445660829771,85.16737320270582,-84.73805644383224,2.6190799508787928,168.9276296552644,3G
Ashok Rajpath,25.50344191135436,85.25032596908024,-89.64616639767192,8.979230098883352,80.83663767240917,4G
Boring Road,25.66775265147352,85.01443033526834,-97.34043804861244,55.32931382024374,18.58857667504571,5G
Pataliputra,25.59208227845532,84.96185814499528,-92.3400331147938,71.99244136219265,23.53079447334862,5G
Boring Road,25.5422646926218,85.13631199540559,-103.14361169144932,61.15853954229728,11.92824638119702,5G
S.K. Puri,25.599574701596016,84.97533121716077,-94.62874136472004,4.604528086368679,69.1379525969583,4G
Bailey Road,25.69756197516415,85.07610561382903,-88.56305248745521,2.993859776183456,165.1112079009141,3G
Phulwari Sharif,25.691483439746087,85.07547465294884,-83.60977584169933,1.7615208860250604,101.0394409648095,3G
Kankarbagh,25.46155395886658,85.13172081225741,-90.93932767428586,1.690914065134852,109.72646549739484,3G
Patliputra Colony,25.496305264755357,85.2318577637876,-86.97642882736912,2.1523678936053163,136.62389888578917,4G
Danapur,25.63099609822764,85.21041492915181,-94.20455573423156,2.242582307899608,184.54507445375435,4G
Kidwaipuri,25.58419136536787,85.09809388742423,-95.95505419092387,5.43421089054395,90.37657097283844,4G
Pataliputra,25.6533470255015,85.26618090954656,-92.4383968550992,1.2370552212172277,140.5354109228308,4G
Bailey Road,25.65334756331169,85.22471977927549,-90.6409660945586,70.24343170692487,29.705806878513798,5G
Boring Canal Road,25.435758052188536,85.20075346671092,-95.11020437873415,2.203528462787207,106.1765591545886,3G
Kankarbagh,25.56587052193332,85.06535354235194,-89.28843907074354,9.955064756638125,63.91669266485327,4G
Kidwaipuri,25.54803496560547,85.24344143728008,-89.06208151668065,1.484844150047168,162.2540639798442,3G
S.K. Puri,25.60161704890194,85.17376694085036,-88.91140190651258,1.7048412149358343,146.25460945912755,4G
Bailey Road,25.72933023347,85.15113509383299,-88.49605036672719,1.7008830909349657,193.8062298013153,4G
Boring Canal Road,25.65098632202158,85.12053888746917,-93.04648479954828,10.232429028399975,25.46340379274533,5G
Phulwari Sharif,25.59626334939709,85.17835711922062,-90.34991240597004,9.717645570623343,67.89653975588655,4G
Bailey Road,25.55155469095313,85.20024223027448,-84.5023877229979,1.959359067199412,122.20141739480016,3G
Bailey Road,25.45324691481432,85.08764508240729,-84.32933251635416,8.102564171544529,79.01281841226441,4G
Pataliputra,25.720206516938564,85.03903292650334,-83.1726714023451,1.7518306420221406,148.4170384170443,3G
Gardanibagh,25.53390031794398,85.08846117684772,-91.31001680747592,1.163777549991904,125.83405530197324,4G
Rajendra Nagar,25.65010931713295,85.11513720671567,-89.11890290459921,1.6387493147274972,193.650832927227,4G
Kidwaipuri,25.67669285768015,85.02106759910095,-80.93973359432378,1.1671219472510506,191.13143725266627,3G
Phulwari Sharif,25.710577395923675,85.19797892485359,-93.30487263262611,2.379069109716728,196.33178460453468,4G
Kidwaipuri,25.70997570853681,85.27031723797867,-96.65589290308502,45.41646466071567,44.855219105571166,5G
Kidwaipuri,25.44477448580265,85.23056775656556,-94.89515827506382,2.15086389161724,143.13731001090986,4G
Bailey Road,25.605403739516607,85.14929062860588,-97.30555172780286,4.654154504705253,77.54644866749827,4G
Anisabad,25.592885491032263,85.0577518012608,-83.40584097543241,1.7605765406708038,142.63573615863393,3G
Ashok Rajpath,25.5089975605066,85.0856942951293,-83.17201212313722,1.2007659244273765,110.3437203858732,4G
Danapur,25.47938274956603,85.10298852032304,-91.841993749536,61.845581000241815,49.39619256003809,5G
Danapur,25.61038661470236,85.2526261193504,-90.53142927048096,2.65832598204417,107.69525374486668,4G
Patliputra Colony,25.5281276350334,85.15755262304573,-86.74784837034187,3.587802157608744,76.46799199116876,4G
Fraser Road,25.490454874697807,85.13063371871763,-91.73039537336076,2.260675995722805,170.2454953971667,4G
Kankarbagh,25.682555111464996,85.17912019092923,-89.31544587950351,91.62480050990308,44.5767538013627,5G
Anandpuri,25.547519542466954,84.9837142218389,-83.778752100049,2.9106367444496595,155.3101562038465,4G
Kankarbagh,25.5827869061701,85.19581603803393,-87.62618837258435,2.660152294079313,136.14907095947694,4G
Fraser Road,25.61695290557652,85.19193368769393,-83.18912851891974,1.726081901744183,132.63954226320578,3G
Anandpuri,25.588925645452164,85.05622430186838,-91.53132413662314,7.951939406360368,64.7260706481407,4G
Bailey Road,25.56377596415105,84.97930875779579,-89.04846757623129,83.76234109191495,16.045456804285642,5G
Ashok Rajpath,25.59772288197044,84.9955589476735,-93.82060889335312,1.1038129776267636,150.61722351645875,4G
Gandhi Maidan,25.61118690976471,85.09904998944855,-96.64090023108702,1.867239595942596,176.94169090405944,4G
Kumhrar,25.596706711516884,85.25362240146231,-88.90930510825432,9.97668494453045,67.64720032948489,4G
Exhibition Road,25.453595861366026,85.20789530277928,-88.40600994819576,2.0480950864155094,104.20155936124948,3G
Kankarbagh,25.64592458973792,85.26071191680813,-88.82917913829219,1.285958476290727,199.77968267663107,3G
Fraser Road,25.62244063327655,84.9604951176494,-94.85212923428774,29.855723412972274,23.591960450720443,5G
Fraser Road,25.643400513519893,85.20702304877157,-86.04569040843604,1.0174474974024426,164.57767607856772,3G
Exhibition Road,25.425574011721103,85.09481935847143,-83.59677458476047,1.1625802938193162,184.13632868425083,3G
Boring Road,25.43823229149995,85.06877054631072,-89.60690575491384,1.649813973400582,116.37192009287158,4G
Patliputra Colony,25.61171016335564,85.10407683569515,-91.79631494953652,3.7008118162834234,54.11017667885419,4G
Boring Canal Road,25.700873166399138,85.15051452001597,-93.05332441133564,1.559382382925717,109.84563201246006,4G
S.K. Puri,25.470232916925973,85.18793355566513,-83.45016936900191,1.0377676511205711,195.9472899195941,3G
Rajendra Nagar,25.723087699735693,85.18624074540753,-90.58085624026744,57.94336611817446,44.88131592238928,5G
Bailey Road,25.477562486730072,85.1671189717985,-86.4052796634983,50.07763497219359,23.944121844798158,5G
Gandhi Maidan,25.49971491883218,85.21903896224372,-95.93786355704717,87.02592788274306,38.67992093017537,5G
Fraser Road,25.543065572864897,85.1968798889602,-79.20271119394017,2.831026426982281,110.93879903224948,3G
Kankarbagh,25.615432034410887,85.21624867376264,-100.74895992018044,84.99017243479332,33.197793853591065,5G
Anandpuri,25.660598264860887,85.29401582821811,-87.66328109574175,2.8589977842344965,171.70053194575564,3G
Bankipore,25.649184385765988,85.09823642695622,-95.78824498539367,84.21374028031016,13.933551499940982,5G
Boring Canal Road,25.658441987274323,85.1965534492309,-90.78842905770227,3.400480480570192,84.8488645220757,4G
Anisabad,25.67435427581929,85.13230656353392,-82.91033476033327,2.1884913086168982,185.83689947646897,3G
Boring Canal Road,25.67081467059682,85.0041062917869,-88.44949754692901,2.266609873345391,191.2543547461106,4G
Fraser Road,25.50103607318561,85.19631798002226,-90.70490508727744,1.8008609449253692,137.85844833863786,4G
Patliputra Colony,25.5888030524234,85.22911425583794,-87.06758837624265,1.6132533817132937,168.31002104287217,3G
Boring Road,25.57181786613079,85.05556081914571,-90.138967667197,79.3564236107257,48.99017517921222,5G
Ashok Rajpath,25.640310709959813,85.20624060909795,-81.76361923576245,1.003920654167305,119.75734374612723,3G
Gardanibagh,25.50520126823035,85.04405189674449,-98.7948512933852,5.165761820199469,63.136881805898,4G
Phulwari Sharif,25.548129524247035,85.2155325629173,-79.3262639035464,2.6873731303897808,146.35196307529728,3G
Bailey Road,25.62539713988161,85.00218608142782,-89.74490727785943,6.118552498469303,64.20065803813651,4G
Fraser Road,25.55299050007544,85.04045549957036,-83.60136738949994,2.0282951241753366,152.33468830097252,3G
S.K. Puri,25.671792092325564,85.03835306194257,-99.11402060573478,5.769947912876364,88.15108884947847,4G
Bailey Road,25.604549745106137,85.08847391502256,-95.6277667357966,91.4840330272864,40.95637270547594,5G
Kidwaipuri,25.59720639939475,85.04803483250969,-94.57401596097532,55.61339800199523,10.770558778167318,5G
Anandpuri,25.52663475419994,85.14770910785363,-85.64707040957893,90.31873019735062,25.441221948415823,5G
Bailey Road,25.6260310794263,85.25294702248641,-86.43507873138853,2.010769601162877,141.3234771060633,4G
Bankipore,25.522301986266875,85.03983919827111,-92.5646472097001,8.543916282409825,55.07988856528882,4G
Gandhi Maidan,25.42980304357165,85.15238386299859,-100.611254838788,79.28745510052076,47.18739139642006,5G
Pataliputra,25.678518989026998,85.03673160161337,-81.61795710023499,2.9598564314094693,162.33311803434793,4G
Anandpuri,25.43614185144609,85.21093972678818,-79.9934545696936,2.622967907363953,196.66058819197144,3G
Pataliputra,25.70458655020801,85.03537447881861,-98.4917274951104,82.8652763628853,35.18231509430929,5G
Gandhi Maidan,25.642965929684504,85.04420312132115,-96.71003162279209,1.087732622145131,105.23680941895202,4G
Ashok Rajpath,25.610061542120675,85.31613236063473,-85.61704735452125,1.9935320637327087,101.08583174775416,3G
Fraser Road,25.67786190073652,85.10475520230042,-88.90134859309595,2.5803703078498934,171.6056190529212,4G
Patliputra Colony,25.58310271952284,84.9792189007952,-91.75757735796044,45.15532941935309,42.39681614474747,5G
Phulwari Sharif,25.64483342579121,85.2449547293345,-89.43707225399754,4.905236756362792,90.15184056714344,4G
Kankarbagh,25.62495542529279,85.0087706547596,-85.03127904469149,1.6037170351579246,186.0824687721293,4G
Boring Canal Road,25.59196998803817,85.20842232198169,-102.22118168276108,9.881376134437952,91.534221169282,4G
Ashok Rajpath,25.670848850485783,85.05365957589974,-85.54029504924178,2.9633997408420614,185.79286167847573,4G
Anandpuri,25.65105197030196,85.1573063846046,-94.28864368365952,2.207802392596166,178.91287899853847,4G
Ashok Rajpath,25.71308502960617,85.11222170218774,-87.20705827876567,37.35415450447345,37.43215170195079,5G
Ashok Rajpath,25.594547415306,85.30361729119842,-90.74214769928147,2.284375956936458,194.50451624496145,4G
Kidwaipuri,25.70161238408109,84.99929527934577,-89.6887782812684,58.083670191414456,15.056005485894444,5G
Anisabad,25.70731711702695,85.08335767313983,-85.48442945180115,1.9023275082068225,165.25168223290524,3G
Phulwari Sharif,25.64171165266824,84.98143068124244,-91.60442508748038,27.57751735079243,27.95811280510996,5G
Bailey Road,25.718303449962143,85.13736143933444,-90.77031746739236,1.136538429744003,115.55445245385278,4G
Kumhrar,25.624309018822053,85.03191405794514,-84.12806077729319,2.050905890653871,134.9374730888612,4G
Phulwari Sharif,25.510505242399933,85.28340309901881,-86.52403046369224,1.779041992235881,186.78680337334276,3G
Gardanibagh,25.72220499513348,85.0145143709467,-87.70052885709352,5.553334269212712,51.40991755249704,4G
Fraser Road,25.45461947414046,85.0893928384872,-89.11871706794099,8.97154664741396,64.50280412830625,4G
Gandhi Maidan,25.741601912656705,85.064465058228,-90.4807116248652,9.551055485474748,92.85850095223664,4G
Kankarbagh,25.63325984064415,85.10747242323474,-87.72491385548764,40.338057216058345,31.456399657435465,5G
Boring Canal Road,25.712477393169447,85.03780868821445,-84.8377092689338,6.644540912122534,96.86474454889432,4G
Patliputra Colony,25.529335677592623,85.2662875279575,-84.82025858831572,6.399646401962528,81.92573296772969,4G
Boring Canal Road,25.59577166533836,85.25411898062394,-85.34976933409109,2.903005739497047,188.71440403609236,4G
Boring Canal Road,25.64381626457394,84.98545924936431,-88.71458679897225,1.224926145545764,124.87898322575754,4G
Kumhrar,25.47417581017833,85.18951032678842,-89.98532420300718,1.7957163624325776,156.20729852842896,3G
Bailey Road,25.42156665086784,85.15783347586779,-93.44347170706148,2.856525437635483,184.48450092673647,4G
Patliputra Colony,25.570755815345237,85.04364803992061,-95.1086314765466,1.638569955565747,123.8661280383768,4G
S.K. Puri,25.682788071804826,84.99681852274233,-89.98349249868875,2.74886170069198,187.32517294055685,4G
Ashok Rajpath,25.58925313631802,85.19530590498016,-94.92851420632944,5.512656048288839,70.27958982036802,4G
Fraser Road,25.742254495541754,85.23000212530344,-88.67002132740231,6.060959341839832,73.47653216828834,4G
Gandhi Maidan,25.548418800396863,85.2069239966315,-81.72678233781382,1.625159904287288,119.40973746856676,3G
Bankipore,25.75049261527064,85.1125670967491,-91.06105427276204,6.323299327766351,63.983795471606186,4G
Anandpuri,25.740346594270648,85.19717430662762,-92.37522594930068,8.647954793175854,51.84765643062912,4G
Pataliputra,25.640500918416425,85.17790163217171,-95.09888386774226,34.99714000923659,34.63748060636692,5G
Boring Road,25.47116914968443,85.17507580506957,-96.64724288993372,21.30215164691223,38.10554688394079,5G
Boring Road,25.45570571283563,85.13912697234606,-89.76203007118993,2.864300156268137,155.29248968445103,4G
Gandhi Maidan,25.496623792937488,85.28096726640887,-91.21307725462805,8.3370402201664,55.20252508915444,4G
Phulwari Sharif,25.768578612733883,85.12445676133544,-88.75082681311738,1.1585419217847324,195.9421953226056,3G
Kumhrar,25.51780694166936,85.05022231099886,-89.57095381886515,95.89698786279529,22.35691707749787,5G
Anisabad,25.52016031946407,85.18326326809428,-95.47872322983604,4.134195377109863,93.1794120586391,4G
Kidwaipuri,25.570850518425114,85.08196811086083,-85.54048731218403,1.817367036553335,111.99123269941748,3G
Kankarbagh,25.532224481381288,85.14387786935441,-89.21557292619119,3.610512649163405,90.99375966259316,4G
Ashok Rajpath,25.569316166211784,85.1499162763274,-93.38078608727513,22.39518446565148,11.618369676285171,5G
Anisabad,25.59515514683028,85.2416648063279,-81.92310577245274,2.3055904216938816,125.39512474907684,3G
Gandhi Maidan,25.73665737862364,85.13456315093725,-89.31075875799324,1.1730217311348858,134.60963443459832,4G
Bailey Road,25.70011284738459,85.04753764760626,-91.4605135381174,6.350925671794092,88.40833061341627,4G
Anisabad,25.648690141233057,85.20222000098717,-85.71405615453082,4.547830642042326,59.28795953017202,4G
Exhibition Road,25.60635934932106,84.98594474145196,-93.91069180594636,1.8859416188885088,152.20868423738196,4G
Ashok Rajpath,25.63135130762776,84.98712349599727,-89.75759142103735,2.5697703991837093,173.8179385559692,4G
Rajendra Nagar,25.62796987018941,85.22132375407517,-101.82407329261382,94.43268983223663,36.86447353846136,5G
Anisabad,25.552944674166422,85.15663030079098,-89.52809243349165,1.7038691426111636,145.42506565100922,4G
Bankipore,25.62566651477655,85.07845624708413,-83.02322402514076,1.8742407360630773,165.34105538995686,3G
Anandpuri,25.55961052243808,85.22631227190337,-81.71110529601074,2.123539480834717,165.0708199910763,3G
Pataliputra,25.680459478595395,85.06242275956404,-87.40679595017248,3.4999880176730724,80.29236118299097,4G
Phulwari Sharif,25.57376276499275,85.0065824138253,-95.13326236568044,8.931103739230988,80.61817668564103,4G
Kidwaipuri,25.54119959747529,85.15949612781476,-90.61943999521203,3.017196446381332,62.23433587891583,4G
Kankarbagh,25.76143604091696,85.10916156720678,-90.6400030156673,2.40330963511393,117.48126625007768,4G
Kumhrar,25.63386751149233,85.23934066308111,-93.57019586314154,65.83792501118418,40.96840319984683,5G
Anisabad,25.64146356835596,85.12960040416219,-101.84548363488074,20.55830649221769,23.48563064070412,5G
Anisabad,25.60307180875309,85.14004809393201,-82.8185220842777,2.923612489525998,191.8823335075916,3G
Patliputra Colony,25.60805249283717,85.14689471863863,-94.27985004858158,1.857718120796418,125.52791438067077,4G
Patliputra Colony,25.63170976868441,85.10585734340019,-87.71509336943096,2.838453988595949,196.17724514002148,3G
Gardanibagh,25.72631371169275,85.09634828889396,-92.1776937041938,1.790940492788052,181.31757654197312,4G
Patliputra Colony,25.69676999238506,85.19533733909232,-95.67074078983389,37.00741749705284,45.52134405986967,5G
Kidwaipuri,25.45470989276342,85.04972595632971,-90.2328526984506,9.359450790180274,77.49107294037081,4G
Boring Road,25.700846438426343,85.11510814910285,-82.46715997181356,2.5150546130369573,181.6271534952163,3G
Rajendra Nagar,25.74436591452185,85.0889681578344,-86.55224128375592,2.4576507943357235,180.0252808882864,3G
Kidwaipuri,25.475335842329404,85.26806249133001,-95.2802125977786,7.1489452135073,82.45002165791438,4G
Boring Road,25.64734744583396,84.99891824639539,-98.41852880894764,6.181921735175386,60.92652439641599,4G
Phulwari Sharif,25.504382980936544,85.1424531383199,-89.71000539996315,9.689316259747711,98.91342146553424,4G
Ashok Rajpath,25.650245384488287,85.01094974425122,-90.71741188833194,71.34937752545963,45.2767387495429,5G
Gandhi Maidan,25.577277717451214,85.18939033759997,-84.3397765557324,1.228032608145921,152.55122814523773,3G
Patliputra Colony,25.740257292015222,85.0975067605633,-94.04301121171284,4.082113890134399,50.76375824439385,4G
S.K. Puri,25.642940118320343,85.01272073293357,-96.4458072887564,2.055122340247395,142.39409821435774,4G
Pataliputra,25.509711892293694,85.29093905088138,-89.75800430434116,1.609501027811308,177.99404628395212,4G
Exhibition Road,25.51655173394714,85.02090653257564,-95.59371548166784,81.38047940332977,22.59597970466093,5G
Gardanibagh,25.740648478921926,85.17085246741756,-82.46315528018748,2.700346122439461,181.16839796493747,4G
Kumhrar,25.52621298352586,85.04416536992385,-86.94361282491417,2.412656759092924,173.15392393786027,3G
Gandhi Maidan,25.714569734391297,85.26686453339173,-92.85869021678876,2.817418741998261,198.66165091698528,4G
Anisabad,25.711575976101223,85.18921096068797,-92.68707677601736,5.38068343705047,80.92981838884812,4G
Patliputra Colony,25.57361177306142,85.30039927526055,-86.73930044992935,1.961229882008931,125.2980444244754,4G
Gardanibagh,25.58454267676053,85.06928813164168,-96.98829227373488,39.21961620413744,25.142904800288,5G
Danapur,25.590909335429785,84.98799972298333,-97.4527757972786,66.37964740512713,17.64092395106633,5G
Anandpuri,25.666800618495717,85.19353092577416,-89.9831102263804,6.972032085174886,76.94402793552449,4G
Anisabad,25.622578985910973,84.96247104259967,-85.85554251232034,1.6106226968060706,124.33649010282916,3G
Pataliputra,25.428919033944982,85.18875546347515,-88.24511699205935,7.50343183545174,67.95060107361047,4G
Anisabad,25.661538127200014,85.1050403210796,-87.39668741284652,2.54702953298426,180.42192295661465,4G
